cognition,"Higher-order cognition distinguishes humans from most other species.",인지,"고차원적 인지는 인간을 대부분의 다른 종과 구별한다.",認知,高次の認知は人間を他のほとんどの種と区別する。,认知,高级认知将人类与大多数其他物种区分开来。,cognición,La cognición de orden superior distingue a los humanos de la mayoría de las otras especies.,nhận thức,Nhận thức bậc cao phân biệt con người với hầu hết các loài khác.,การรับรู้,การรับรู้ขั้นสูงทำให้มนุษย์แตกต่างจากสิ่งมีชีวิตอื่นส่วนใหญ่,kognisi,Kognisi tingkat tinggi membedakan manusia dari kebanyakan spesies lain.
emission,"The factory was fined for exceeding legally permitted emission levels.",배출,"그 공장은 법적으로 허용된 배출 수준을 초과하여 벌금을 물었다.",排出,その工場は法的に許可された排出量を超えたとして罰金を科された。,排放,该工厂因超过法定排放水平而被罚款。,emisión,La fábrica fue multada por exceder los niveles de emisión legalmente permitidos.,phát thải,Nhà máy đã bị phạt vì vượt quá mức phát thải được pháp luật cho phép.,การปล่อยมลพิษ,โรงงานถูกปรับเนื่องจากปล่อยมลพิษเกินระดับที่กฎหมายอนุญาต,emisi,Pabrik itu didenda karena melebihi tingkat emisi yang diizinkan secara hukum.
sustainability,"True sustainability demands a fundamental rethinking of production and consumption models.",지속가능성,"진정한 지속가능성은 생산과 소비 모델의 근본적인 재고를 요구한다.",持続可能性,真の持続可能性は生産と消費のモデルの根本的な再考を必要とする。,可持续性,真正的可持续性需要从根本上重新思考生产和消费模式。,sostenibilidad,La verdadera sostenibilidad exige un replanteamiento fundamental de los modelos de producción y consumo.,bền vững,Sự bền vững thực sự đòi hỏi phải suy nghĩ lại căn bản về các mô hình sản xuất và tiêu dùng.,ความยั่งยืน,ความยั่งยืนที่แท้จริงต้องการการทบทวนรูปแบบการผลิตและการบริโภคอย่างถอนรากถอนโคน,keberlanjutan,Keberlanjutan sejati menuntut pemikiran ulang mendasar tentang model produksi dan konsumsi.
erosion,"Coastal erosion has accelerated dramatically due to rising sea levels and intensified storms.",침식,"해안 침식은 해수면 상승과 강화된 폭풍으로 인해 극적으로 가속화되었다.",浸食,海岸浸食は海面上昇と激化する嵐により劇的に加速している。,侵蚀,由于海平面上升和风暴加剧海岸侵蚀急剧加速。,erosión,La erosión costera se ha acelerado drásticamente debido al aumento del nivel del mar y la intensificación de las tormentas.,xói mòn,Xói mòn bờ biển đã gia tăng đáng kể do mực nước biển dâng và bão ngày càng mạnh.,การกัดเซาะ,การกัดเซาะชายฝั่งเร่งตัวอย่างมากเนื่องจากระดับน้ำทะเลที่สูงขึ้นและพายุที่รุนแรงขึ้น,erosi,Erosi pantai telah meningkat secara dramatis akibat naiknya permukaan laut dan badai yang semakin intens.
desertification,"Desertification threatens the livelihoods of millions of subsistence farmers in the Sahel.",사막화,"사막화는 사헬 지역 수백만 자급 농민의 생계를 위협한다.",砂漠化,砂漠化はサヘル地域の何百万もの自給農民の生計を脅かしている。,荒漠化,荒漠化威胁着萨赫勒地区数百万自给自足农民的生计。,desertificación,La desertificación amenaza los medios de vida de millones de agricultores de subsistencia en el Sahel.,sa mạc hóa,Sa mạc hóa đe dọa sinh kế của hàng triệu nông dân tự cung tự cấp ở vùng Sahel.,การแปรสภาพเป็นทะเลทราย,การแปรสภาพเป็นทะเลทรายคุกคามวิถีชีวิตของเกษตรกรยังชีพหลายล้านคนในซาเฮล,desertifikasi,Desertifikasi mengancam mata pencaharian jutaan petani subsisten di Sahel.
aquifer,"Over-extraction from the aquifer has caused the water table to drop precipitously.",대수층,"대수층에서의 과도한 추출로 인해 지하수면이 급격히 하락했다.",帯水層,帯水層からの過剰汲取により地下水面が急激に低下した。,含水层,从含水层的过度开采导致地下水位急剧下降。,acuífero,La sobreextracción del acuífero ha provocado que el nivel freático descienda precipitadamente.,tầng ngậm nước,Việc khai thác quá mức từ tầng ngậm nước đã khiến mực nước ngầm giảm mạnh.,ชั้นหินอุ้มน้ำ,การสูบน้ำเกินจากชั้นหินอุ้มน้ำทำให้ระดับน้ำใต้ดินลดลงอย่างรวดเร็ว,akuifer,Ekstraksi berlebihan dari akuifer telah menyebabkan permukaan air tanah turun drastis.
effluent,"The untreated effluent discharged into the river decimated local fish populations.",유출수; 폐수,"하천으로 방류된 미처리 유출수는 지역 어류 개체수를 격감시켰다.",排水,河川に放出された未処理の排水は地域の魚の個体数を激減させた。,废水,未经处理的废水排入河流导致当地鱼类种群大量减少。,efluente,El efluente sin tratar vertido al río diezmó las poblaciones locales de peces.,nước thải,Nước thải chưa xử lý xả ra sông đã tiêu diệt quần thể cá địa phương.,น้ำทิ้ง,น้ำทิ้งที่ไม่ได้บำบัดปล่อยลงแม่น้ำทำลายประชากรปลาในท้องถิ่น,efluen,Efluen yang tidak diolah yang dibuang ke sungai memusnahkan populasi ikan lokal.
photovoltaic,"Advances in photovoltaic technology have made solar panels dramatically more efficient.",광전지의,"광전지 기술의 발전은 태양 전지판의 효율성을 극적으로 향상시켰다.",太陽光発電の,太陽光発電技術の進歩によりソーラーパネルの効率が劇的に向上した。,光伏的,光伏技术的进步使太阳能电池板的效率大幅提高。,fotovoltaico,Los avances en tecnología fotovoltaica han hecho que los paneles solares sean dramáticamente más eficientes.,quang điện,Những tiến bộ trong công nghệ quang điện đã khiến các tấm pin mặt trời hiệu quả hơn đáng kể.,โซลาร์เซลล์,ความก้าวหน้าของเทคโนโลยีโซลาร์เซลล์ทำให้แผงโซลาร์มีประสิทธิภาพมากขึ้นอย่างมาก,fotovoltaik,Kemajuan dalam teknologi fotovoltaik telah membuat panel surya jauh lebih efisien.
permafrost,"Thawing permafrost releases methane that further accelerates global warming.",영구동토층,"영구동토층의 해빙은 지구 온난화를 더욱 가속화하는 메탄을 방출한다.",永久凍土,永久凍土の融解はさらに地球温暖化を加速するメタンを放出する。,永久冻土,永久冻土融化释放的甲烷进一步加速了全球变暖。,permafrost,El deshielo del permafrost libera metano que acelera aún más el calentamiento global.,tầng đất đóng băng vĩnh cửu,Tầng đất đóng băng vĩnh cửu tan chảy giải phóng khí metan làm gia tăng thêm hiện tượng nóng lên toàn cầu.,ชั้นดินเยือกแข็งถาวร,การละลายของชั้นดินเยือกแข็งถาวรปล่อยก๊าซมีเทนที่เร่งภาวะโลกร้อนมากขึ้น,permafrost,Pencairan permafrost melepaskan metana yang semakin mempercepat pemanasan global.
sanction,"The United Nations imposed sanctions on the regime to pressure it into compliance.",제재,"유엔은 체제가 준수하도록 압력을 가하기 위해 제재를 가했다.",制裁,国連はその政権にコンプライアンスを迫るために制裁を課した。,制裁,联合国对该政权实施制裁以迫使其遵守规定。,sanción,Las Naciones Unidas impusieron sanciones al régimen para presionarlo a cumplir.,trừng phạt,Liên Hợp Quốc đã áp đặt các biện pháp trừng phạt đối với chế độ để gây áp lực buộc tuân thủ.,การคว่ำบาตร,สหประชาชาติกำหนดมาตรการคว่ำบาตรต่อระบอบเพื่อกดดันให้ปฏิบัติตาม,sanksi,PBB menjatuhkan sanksi terhadap rezim tersebut untuk menekannya agar patuh.
embargo,"The trade embargo crippled the nation's economy and caused widespread shortages.",금수 조치,"무역 금수 조치는 그 나라의 경제를 마비시키고 광범위한 부족을 야기했다.",禁輸,貿易禁輸はその国の経済を麻痺させ広範な物資不足を引き起こした。,禁运,贸易禁运使该国经济瘫痪并造成了广泛的物资短缺。,embargo,El embargo comercial paralizó la economía de la nación y causó escasez generalizada.,cấm vận,Lệnh cấm vận thương mại đã làm tê liệt nền kinh tế quốc gia và gây ra tình trạng thiếu hụt trên diện rộng.,การห้ามค้าขาย,การห้ามค้าขายทำให้เศรษฐกิจของประเทศพิการและเกิดการขาดแคลนอย่างกว้างขวาง,embargo,Embargo perdagangan melumpuhkan ekonomi negara tersebut dan menyebabkan kekurangan yang meluas.
