english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
contribute,Many alumni contribute funds to support university research.,기여하다,많은 졸업생들이 대학 연구를 지원하기 위해 기금을 기여한다.,貢献する,多くの卒業生が大学の研究を支援するために資金を寄付している。,贡献,许多校友捐款支持大学研究。,contribuir,Muchos exalumnos contribuyen fondos para apoyar la investigación universitaria.,đóng góp,Nhiều cựu sinh viên đóng góp quỹ để hỗ trợ nghiên cứu đại học.,สนับสนุน,ศิษย์เก่าจำนวนมากสนับสนุนเงินทุนเพื่อการวิจัยของมหาวิทยาลัย,menyumbang,Banyak alumni menyumbang dana untuk mendukung penelitian universitas.
convention,The academic convention attracted scholars from around the world.,관례,학술 관례 행사에 세계 각지의 학자들이 모였다.,慣例,学術大会は世界中から学者を集めた。,惯例,学术会议吸引了来自世界各地的学者。,convención,La convención académica atrajo a académicos de todo el mundo.,hội nghị,Hội nghị học thuật đã thu hút các học giả từ khắp nơi trên thế giới.,การประชุม,การประชุมทางวิชาการดึงดูดนักวิชาการจากทั่วโลก,konvensi,Konvensi akademik menarik para cendekiawan dari seluruh dunia.
convince,The student tried to convince the committee to accept her proposal.,설득하다,학생은 위원회가 자신의 제안을 수락하도록 설득하려 했다.,説得する,学生は委員会に自分の提案を受け入れるよう説得しようとした。,说服,该学生试图说服委员会接受她的提案。,convencer,La estudiante trató de convencer al comité de aceptar su propuesta.,thuyết phục,Sinh viên đã cố thuyết phục hội đồng chấp nhận đề xuất của mình.,โน้มน้าว,นักศึกษาพยายามโน้มน้าวคณะกรรมการให้ยอมรับข้อเสนอของเธอ,meyakinkan,Mahasiswa tersebut mencoba meyakinkan komite untuk menerima proposalnya.
cooperate,Students must cooperate with their group members to complete the project.,협력하다,학생들은 프로젝트를 완성하기 위해 그룹 구성원과 협력해야 한다.,協力する,学生はプロジェクトを完成させるためにグループメンバーと協力しなければならない。,合作,学生必须与小组成员合作完成项目。,cooperar,Los estudiantes deben cooperar con los miembros de su grupo para completar el proyecto.,hợp tác,Sinh viên phải hợp tác với các thành viên trong nhóm để hoàn thành đồ án.,ร่วมมือ,นักศึกษาต้องร่วมมือกับสมาชิกกลุ่มเพื่อทำโปรเจกต์ให้สำเร็จ,bekerja sama,Mahasiswa harus bekerja sama dengan anggota kelompok untuk menyelesaikan proyek.
core,Critical thinking is a core skill taught in liberal arts programs.,핵심,비판적 사고는 교양 프로그램에서 가르치는 핵심 기술이다.,核心の,批判的思考はリベラルアーツプログラムで教えられる核心的なスキルである。,核心,批判性思维是文科课程中教授的核心技能。,fundamental,El pensamiento crítico es una habilidad fundamental enseñada en los programas de artes liberales.,cốt lõi,Tư duy phản biện là kỹ năng cốt lõi được dạy trong các chương trình giáo dục đại cương.,หลัก,การคิดเชิงวิพากษ์เป็นทักษะหลักที่สอนในหลักสูตรศิลปศาสตร์,inti,Berpikir kritis adalah keterampilan inti yang diajarkan dalam program seni liberal.
corporate,The business school has strong corporate partnerships.,기업의,경영대학은 강력한 기업 파트너십을 보유하고 있다.,企業の,ビジネススクールは強固な企業パートナーシップを持っている。,企业的,商学院拥有强大的企业合作伙伴关系。,corporativo,La escuela de negocios tiene sólidas alianzas corporativas.,doanh nghiệp,Trường kinh doanh có quan hệ đối tác doanh nghiệp vững chắc.,องค์กร,คณะบริหารธุรกิจมีความร่วมมือกับองค์กรที่แข็งแกร่ง,korporat,Sekolah bisnis memiliki kemitraan korporat yang kuat.
correspond,The lab results correspond with the predictions made in the hypothesis.,일치하다,실험 결과는 가설에서 한 예측과 일치한다.,一致する,実験結果は仮説で行われた予測と一致する。,对应,实验结果与假设中的预测相对应。,corresponder,Los resultados del laboratorio corresponden con las predicciones hechas en la hipótesis.,tương ứng,Kết quả phòng thí nghiệm tương ứng với các dự đoán trong giả thuyết.,สอดคล้อง,ผลการทดลองสอดคล้องกับการคาดการณ์ในสมมติฐาน,sesuai,Hasil laboratorium sesuai dengan prediksi yang dibuat dalam hipotesis.
create,The art department will create a new digital media program.,만들다,예술학과는 새로운 디지털 미디어 프로그램을 만들 것이다.,作る,芸術学部は新しいデジタルメディアプログラムを作る。,创建,艺术系将创建一个新的数字媒体项目。,crear,El departamento de arte creará un nuevo programa de medios digitales.,tạo ra,Khoa nghệ thuật sẽ tạo ra một chương trình truyền thông kỹ thuật số mới.,สร้าง,ภาควิชาศิลปะจะสร้างหลักสูตรสื่อดิจิทัลใหม่,membuat,Departemen seni akan membuat program media digital baru.
credit,Students need at least 120 credits to graduate from the university.,학점,학생들은 대학을 졸업하기 위해 최소 120학점이 필요하다.,単位,大学を卒業するには少なくとも120単位が必要である。,学分,学生需要至少120个学分才能毕业。,crédito,Los estudiantes necesitan al menos 120 créditos para graduarse de la universidad.,tín chỉ,Sinh viên cần ít nhất 120 tín chỉ để tốt nghiệp đại học.,หน่วยกิต,นักศึกษาต้องมีอย่างน้อย 120 หน่วยกิตเพื่อสำเร็จการศึกษา,kredit,Mahasiswa membutuhkan setidaknya 120 kredit untuk lulus dari universitas.
criteria,"The admission criteria include GPA, test scores, and extracurricular activities.",기준,"입학 기준에는 학점, 시험 점수, 과외 활동이 포함된다.",基準,入学基準にはGPA、テストのスコア、課外活動が含まれる。,标准,录取标准包括绩点、考试成绩和课外活动。,criterios,"Los criterios de admisión incluyen el promedio, las calificaciones y las actividades extracurriculares.",tiêu chí,"Tiêu chí tuyển sinh bao gồm điểm trung bình, điểm thi và hoạt động ngoại khóa.",เกณฑ์,เกณฑ์การรับเข้าเรียนรวมถึงเกรดเฉลี่ย คะแนนสอบ และกิจกรรมนอกหลักสูตร,kriteria,"Kriteria penerimaan meliputi IPK, nilai ujian, dan kegiatan ekstrakurikuler."
