english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
edify,"The lecture series was designed to edify students about ethical reasoning.,교화하다; 계몽하다,강의 시리즈는 학생들에게 윤리적 추론에 대해 계몽하기 위해 기획되었다.""",教化する; 啓発する,講義シリーズは学生に倫理的推論について啓発するために設計された。,教化; 启迪,讲座系列旨在教化学生关于伦理推理的知识。,edificar; instruir,La serie de conferencias fue diseñada para edificar a los estudiantes sobre el razonamiento ético.,giáo dục; khai sáng,Chuỗi bài giảng được thiết kế để khai sáng sinh viên về lập luận đạo đức.,สั่งสอน; ให้ความรู้,ชุดบรรยายถูกออกแบบมาเพื่อให้ความรู้แก่นักศึกษาเกี่ยวกับการให้เหตุผลเชิงจริยธรรม,mendidik; mencerahkan,Seri kuliah dirancang untuk mencerahkan mahasiswa tentang penalaran etis.
efface,"Time had effaced the ancient inscriptions carved into the temple walls.,지우다; 없애다,시간이 사원 벽에 새겨진 고대 비문을 지워버렸다.""",消す; 消し去る,時間が寺院の壁に刻まれた古代の碑文を消し去っていた。,抹去; 消除,时间磨灭了刻在寺庙墙壁上的古代铭文。,borrar; eliminar,El tiempo había borrado las antiguas inscripciones talladas en las paredes del templo.,xóa bỏ,Thời gian đã xóa bỏ những dòng chữ cổ khắc trên tường đền.,ลบ; ทำให้จางลง,เวลาได้ลบจารึกโบราณที่สลักไว้บนผนังวิหาร,menghapus,Waktu telah menghapus prasasti kuno yang diukir di dinding kuil.
effete,"Critics dismissed the movement as effete and lacking genuine revolutionary substance.,나약한; 쇠퇴한,비평가들은 이 운동을 나약하고 진정한 혁명적 실질이 결여된 것으로 일축했다.""",軟弱な; 退廃的な,批評家たちはその運動を軟弱で真の革命的実質を欠くものとして退けた。,衰弱的; 颓废的,批评者认为这场运动软弱无力缺乏真正的革命实质。,afeminado; decadente,Los críticos descartaron el movimiento como decadente y carente de sustancia revolucionaria genuina.,yếu đuối; suy đồi,Các nhà phê bình bác bỏ phong trào là yếu đuối và thiếu thực chất cách mạng thật sự.,อ่อนแอ; เสื่อมโทรม,นักวิจารณ์มองว่าขบวนการนี้อ่อนแอและขาดสาระปฏิวัติอย่างแท้จริง,lemah; tidak berdaya,Kritikus menganggap gerakan itu lemah dan kurang substansi revolusioner yang nyata.
effulgent,"The effulgent prose of the essay illuminated complex philosophical concepts.,찬란한; 빛나는,에세이의 찬란한 산문이 복잡한 철학적 개념을 밝혀주었다.""",光り輝く; 燦然とした,エッセイの光り輝く散文が複雑な哲学的概念を照らし出した。,光辉灿烂的,文章灿烂的散文照亮了复杂的哲学概念。,refulgente; radiante,La prosa refulgente del ensayo iluminó conceptos filosóficos complejos.,rực rỡ; chói lọi,Văn xuôi rực rỡ của bài tiểu luận đã soi sáng các khái niệm triết học phức tạp.,สุกสกาว; เจิดจ้า,ร้อยแก้วที่เจิดจ้าของบทความให้ความกระจ่างแก่แนวคิดเชิงปรัชญาที่ซับซ้อน,berseri-seri; cemerlang,Prosa cemerlang esai itu menerangi konsep-konsep filosofis yang kompleks.
emollient,"The dean's emollient approach helped resolve the contentious faculty dispute.,완화시키는; 달래는,학장의 완화적 접근이 논쟁적인 교수진 분쟁 해결에 도움이 되었다.""",和らげる; 鎮静させる,学部長の穏和なアプローチが論争の多い教員紛争の解決に役立った。,安抚的; 缓和的,院长安抚性的方法帮助解决了有争议的教员纠纷。,emoliente; conciliador,El enfoque emoliente del decano ayudó a resolver la contenciosa disputa del profesorado.,xoa dịu,Cách tiếp cận xoa dịu của trưởng khoa đã giúp giải quyết tranh chấp gây tranh cãi giữa các giảng viên.,บรรเทา; ทำให้สงบ,แนวทางที่ผ่อนคลายของคณบดีช่วยแก้ไขข้อพิพาทของคณาจารย์ที่มีการโต้แย้ง,menenangkan; melembutkan,Pendekatan menenangkan dekan membantu menyelesaikan perselisihan fakultas yang kontroversial.
encomium,"The Nobel committee's encomium praised decades of pioneering genetic research.,찬사; 칭송,노벨 위원회의 찬사는 수십 년에 걸친 선구적 유전자 연구를 칭송했다.""",賛辞; 讃辞,ノーベル委員会の賛辞は数十年にわたる先駆的な遺伝学研究を称えた。,颂词; 赞辞,诺贝尔委员会的颂词赞扬了数十年的开创性基因研究。,encomio,El encomio del comité Nobel elogió décadas de investigación genética pionera.,lời ca tụng,Lời ca tụng của ủy ban Nobel đã ngợi khen hàng thập kỷ nghiên cứu di truyền tiên phong.,คำสรรเสริญ; คำยกย่อง,คำสรรเสริญของคณะกรรมการโนเบลยกย่องงานวิจัยพันธุกรรมบุกเบิกหลายทศวรรษ,pujian; sanjungan,Pujian komite Nobel memuji penelitian genetika perintis selama berpuluh tahun.
enjoin,"The court enjoined the company from releasing the contaminated product.,명령하다; 금지하다,법원은 회사에 오염된 제품 출시를 금지했다.""",命じる; 禁止する,裁判所は企業に汚染された製品の発売を禁じた。,禁止; 命令,法院禁止该公司发布受污染的产品。,ordenar; prohibir,El tribunal prohibió a la empresa lanzar el producto contaminado.,ra lệnh cấm,Tòa án đã ra lệnh cấm công ty phát hành sản phẩm bị ô nhiễm.,สั่งห้าม; กำชับ,ศาลสั่งห้ามบริษัทปล่อยผลิตภัณฑ์ที่ปนเปื้อนออกสู่ตลาด,melarang; memerintahkan,Pengadilan melarang perusahaan merilis produk yang terkontaminasi.
ennui,"Intellectual ennui pervaded the stagnant academic department for years.,권태; 무료함,지적 권태가 수년간 정체된 학과를 지배했다.""",倦怠; 退屈,知的倦怠が何年もの間停滞した学科を覆っていた。,倦怠; 厌倦,知识倦怠多年来弥漫在停滞的学术部门中。,hastío; tedio,El hastío intelectual permeó el estancado departamento académico durante años.,sự chán nản,Sự chán nản tri thức lan tỏa khắp khoa học thuật trì trệ suốt nhiều năm.,ความเบื่อหน่าย; ความเซื่องซึม,ความเบื่อหน่ายทางปัญญาแผ่ซ่านไปทั่วภาควิชาที่หยุดนิ่งมาหลายปี,kebosanan,Kebosanan intelektual merasuki departemen akademik yang stagnan selama bertahun-tahun.
ephemeral,"The ephemeral nature of social media trends frustrates longitudinal researchers.,일시적인; 덧없는,소셜 미디어 트렌드의 일시적인 특성이 종단 연구자들을 좌절시킨다.""",はかない; 一時的な,ソーシャルメディアのトレンドのはかない性質が縦断的研究者を苛立たせる。,短暂的; 转瞬即逝的,社交媒体趋势的短暂性令纵向研究人员感到沮丧。,efímero,La naturaleza efímera de las tendencias de las redes sociales frustra a los investigadores longitudinales.,phù du,Bản chất phù du của xu hướng mạng xã hội làm nản lòng các nhà nghiên cứu dọc.,ชั่วคราว; ไม่จีรัง,ลักษณะชั่วคราวของแนวโน้มสื่อสังคมทำให้นักวิจัยระยะยาวหงุดหงิด,fana; sementara,Sifat fana tren media sosial membuat frustrasi para peneliti longitudinal.
epitome,"The publication became the epitome of interdisciplinary scholarly excellence.,전형; 축약,그 출판물은 학제간 학문적 우수성의 전형이 되었다.""",典型; 縮図,その出版物は学際的な学術的卓越性の典型となった。,典范; 缩影,该出版物成为跨学科学术卓越的典范。,epítome,La publicación se convirtió en el epítome de la excelencia académica interdisciplinaria.,tinh hoa; mẫu mực,Ấn phẩm đã trở thành tinh hoa của sự xuất sắc học thuật liên ngành.,แบบอย่าง; ตัวอย่างที่ดีเลิศ,สิ่งพิมพ์นี้กลายเป็นแบบอย่างของความเป็นเลิศทางวิชาการสหสาขา,puncak; lambang,Publikasi itu menjadi lambang keunggulan ilmiah interdisipliner.
erstwhile,"Her erstwhile collaborator became her most vocal academic critic.,ก่อนหน้านี้; 이전의,그녀의 이전 공동 연구자가 가장 목소리 높은 학문적 비평가가 되었다.""",かつての; 以前の,彼女のかつての共同研究者が彼女の最も声高な学術的批評家になった。,昔日的; 以前的,她昔日的合作者成了她最直言不讳的学术批评者。,antiguo,Su antiguo colaborador se convirtió en su crítico académico más vocal.,trước đây,Cộng sự trước đây của bà đã trở thành nhà phê bình học thuật lên tiếng mạnh nhất.,แต่ก่อน; ในอดีต,ผู้ร่วมงานในอดีตของเธอกลายเป็นนักวิจารณ์ทางวิชาการที่วิพากษ์วิจารณ์มากที่สุด,dahulu; mantan,Mantan kolaboratornya menjadi kritikus akademisnya yang paling vokal.
