english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
succinct,A succinct abstract that captures the essence of the study is crucial for attracting readership.,간결한,연구의 핵심을 포착하는 간결한 초록은 독자를 끌어들이는 데 중요하다.,簡潔な,研究の本質を捉える簡潔な要旨は読者を引き付けるために重要である。,简洁的,简洁地捕捉研究精髓的摘要对于吸引读者至关重要。,sucinto,Un resumen sucinto que capture la esencia del estudio es crucial para atraer lectores.,súc tích,Tóm tắt súc tích nắm bắt bản chất của nghiên cứu là rất quan trọng để thu hút độc giả.,กระชับ,บทคัดย่อที่กระชับที่จับสาระสำคัญของการศึกษาเป็นสิ่งสำคัญในการดึงดูดผู้อ่าน,ringkas,Abstrak ringkas yang menangkap esensi studi sangat penting untuk menarik pembaca.
tacit,There was a tacit agreement among the researchers to share preliminary data before the conference.,암묵적인,연구자들 사이에는 학술대회 전에 예비 데이터를 공유하겠다는 암묵적인 합의가 있었다.,暗黙の,研究者間には学会前に予備的データを共有するという暗黙の合意があった。,默契的,研究人员之间有一个默契的协议在会议前共享初步数据。,tácito,Había un acuerdo tácito entre los investigadores para compartir datos preliminares antes de la conferencia.,ngầm,Có một thỏa thuận ngầm giữa các nhà nghiên cứu về việc chia sẻ dữ liệu sơ bộ trước hội nghị.,โดยปริยาย,มีข้อตกลงโดยปริยายในหมู่นักวิจัยที่จะแบ่งปันข้อมูลเบื้องต้นก่อนการประชุม,diam-diam,Ada kesepakatan diam-diam di antara para peneliti untuk berbagi data awal sebelum konferensi.
tenacious,Her tenacious pursuit of the research question over two decades finally yielded transformative results.,끈질긴,20년에 걸친 연구 질문에 대한 그녀의 끈질긴 추구가 마침내 혁신적인 결과를 산출했다.,粘り強い,20年以上にわたる研究課題への粘り強い追求がついに変革的な結果をもたらした。,坚韧的,她二十年来对研究问题的坚韧追求最终产生了变革性成果。,tenaz,Su tenaz búsqueda de la pregunta de investigación durante dos décadas finalmente produjo resultados transformadores.,kiên trì,Sự kiên trì theo đuổi câu hỏi nghiên cứu suốt hai thập kỷ cuối cùng đã mang lại kết quả mang tính chuyển đổi.,เหนียวแน่น,การแสวงหาคำถามวิจัยอย่างเหนียวแน่นของเธอตลอดสองทศวรรษในที่สุดก็ให้ผลลัพธ์ที่เปลี่ยนแปลง,gigih,Pencariannya yang gigih terhadap pertanyaan penelitian selama dua dekade akhirnya menghasilkan hasil yang transformatif.
intermittent,The intermittent power outages disrupted laboratory experiments for weeks.,간헐적인,간헐적인 정전이 수주간 실험실 실험을 방해했다.,断続的な,断続的な停電が数週間にわたり実験室の実験を妨害した。,间歇性的,间歇性停电干扰了实验室实验数周。,intermitente,Los cortes de energía intermitentes interrumpieron los experimentos de laboratorio durante semanas.,không liên tục,Việc mất điện không liên tục đã làm gián đoạn các thí nghiệm trong phòng thí nghiệm hàng tuần.,เป็นช่วงๆ,ไฟฟ้าดับเป็นช่วงๆ รบกวนการทดลองในห้องปฏิบัติการเป็นเวลาหลายสัปดาห์,terputus-putus,Pemadaman listrik yang terputus-putus mengganggu eksperimen laboratorium selama berminggu-minggu.
intrinsic,Curiosity is an intrinsic motivator for lifelong learning.,본질적인,호기심은 평생 학습의 본질적 동기 부여 요소이다.,本質的な,好奇心は生涯学習の本質的な動機づけである。,内在的,好奇心是终身学习的内在动力。,intrínseco,La curiosidad es un motivador intrínseco para el aprendizaje permanente.,nội tại,Sự tò mò là động lực nội tại cho việc học tập suốt đời.,ที่มีอยู่ในตัว,ความอยากรู้อยากเห็นเป็นแรงจูงใจที่มีอยู่ในตัวสำหรับการเรียนรู้ตลอดชีวิต,intrinsik,Rasa ingin tahu adalah motivator intrinsik untuk pembelajaran seumur hidup.
invoke,The researcher invoked the precautionary principle to justify the conservative approach.,원용하다,연구자는 보수적 접근법을 정당화하기 위해 사전예방 원칙을 원용했다.,援用する,研究者は保守的なアプローチを正当化するために予防原則を援用した。,援引,研究人员援引预防原则来证明保守方法的合理性。,invocar,El investigador invocó el principio de precaución para justificar el enfoque conservador.,viện dẫn,Nhà nghiên cứu viện dẫn nguyên tắc phòng ngừa để biện minh cho cách tiếp cận thận trọng.,อ้างถึง,นักวิจัยอ้างถึงหลักการป้องกันไว้ก่อนเพื่อพิสูจน์แนวทางที่ระมัดระวัง,mengacu,Peneliti mengacu pada prinsip kehati-hatian untuk membenarkan pendekatan konservatif.
irrefutable,The DNA evidence provided irrefutable proof of the suspect's presence at the scene.,반박할 수 없는,DNA 증거는 용의자가 현장에 있었다는 반박할 수 없는 증거를 제공했다.,反論の余地のない,DNA証拠は容疑者が現場にいたことの反論の余地のない証拠を提供した。,无可辩驳的,DNA证据提供了嫌疑人在场的无可辩驳的证据。,irrefutable,La evidencia de ADN proporcionó prueba irrefutable de la presencia del sospechoso en la escena.,không thể bác bỏ,Bằng chứng DNA cung cấp bằng chứng không thể bác bỏ về sự hiện diện của nghi phạm tại hiện trường.,ไม่อาจโต้แย้งได้,หลักฐาน DNA ให้ข้อพิสูจน์ที่ไม่อาจโต้แย้งได้ว่าผู้ต้องสงสัยอยู่ในที่เกิดเหตุ,tak terbantahkan,Bukti DNA memberikan bukti tak terbantahkan tentang kehadiran tersangka di lokasi.
judiciously,Research funds must be allocated judiciously to maximize scientific output.,신중하게,연구 자금은 과학적 성과를 극대화하기 위해 신중하게 배분되어야 한다.,賢明に,研究資金は科学的成果を最大化するために賢明に配分されなければならない。,明智地,研究资金必须明智地分配以最大化科学产出。,juiciosamente,Los fondos de investigación deben asignarse juiciosamente para maximizar la producción científica.,một cách thận trọng,Quỹ nghiên cứu phải được phân bổ một cách thận trọng để tối đa hóa sản lượng khoa học.,อย่างรอบคอบ,เงินทุนวิจัยต้องจัดสรรอย่างรอบคอบเพื่อเพิ่มผลผลิตทางวิทยาศาสตร์ให้สูงสุด,secara bijaksana,Dana penelitian harus dialokasikan secara bijaksana untuk memaksimalkan output ilmiah.
latent,The survey revealed latent attitudes toward immigration that were not previously documented.,잠재적인,설문조사는 이전에 기록되지 않았던 이민에 대한 잠재적 태도를 드러냈다.,潜在的な,調査は以前は文書化されていなかった移民に対する潜在的な態度を明らかにした。,潜在的,调查揭示了之前未被记录的对移民的潜在态度。,latente,La encuesta reveló actitudes latentes hacia la inmigración que no se habían documentado previamente.,tiềm ẩn,Cuộc khảo sát đã tiết lộ thái độ tiềm ẩn đối với nhập cư chưa được ghi nhận trước đó.,แฝง,การสำรวจเผยให้เห็นทัศนคติแฝงต่อการอพยพที่ไม่เคยถูกบันทึกมาก่อน,laten,Survei mengungkapkan sikap laten terhadap imigrasi yang belum didokumentasikan sebelumnya.
legitimate,The committee raised legitimate concerns about the methodology of the proposed study.,정당한,위원회는 제안된 연구의 방법론에 대한 정당한 우려를 제기했다.,正当な,委員会は提案された研究の方法論について正当な懸念を提起した。,合理的,委员会对拟议研究的方法论提出了合理的关切。,legítimo,El comité planteó preocupaciones legítimas sobre la metodología del estudio propuesto.,chính đáng,Ủy ban đã nêu ra những lo ngại chính đáng về phương pháp luận của nghiên cứu đề xuất.,ถูกต้องตามกฎหมาย,คณะกรรมการหยิบยกข้อกังวลที่ถูกต้องเกี่ยวกับวิธีการของการศึกษาที่เสนอ,sah,Komite mengangkat kekhawatiran yang sah tentang metodologi studi yang diusulkan.
