english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
mortgage,The company secured a commercial mortgage to purchase the office building.,담보 대출,회사는 사무실 건물을 구매하기 위해 상업용 모기지를 확보했다.,住宅ローン,会社はオフィスビルを購入するために商業用モーゲージを確保した。,抵押贷款,公司获得了商业抵押贷款来购买办公楼。,hipoteca,La empresa obtuvo una hipoteca comercial para adquirir el edificio de oficinas.,thế chấp,Nhiều gia đình vay thế chấp để mua nhà.,จำนอง,หลายครอบครัวกู้จำนองเพื่อซื้อบ้าน,hipotek; KPR,Banyak keluarga mengambil hipotek untuk membeli rumah.
negligence,The firm was found liable for negligence in its safety inspection procedures.,과실,회사는 안전 점검 절차에서의 과실에 대해 책임이 있다고 판결되었다.,過失,企業は安全検査手順における過失の責任があると認定された。,过失,该公司被认定在安全检查程序中存在疏忽责任。,negligencia,Se determinó que la empresa era responsable por negligencia en sus procedimientos de inspección de seguridad.,sơ suất,Công ty bị phát hiện phải chịu trách nhiệm về sự sơ suất trong các thủ tục kiểm tra an toàn của mình.,ความประมาทเลินเล่อ,บริษัทถูกพบว่าต้องรับผิดชอบต่อความประมาทเลินเล่อในขั้นตอนการตรวจสอบความปลอดภัย,kelalaian,Perusahaan tersebut dinyatakan bertanggung jawab atas kelalaian dalam prosedur inspeksi keselamatannya.
notarize,All parties must notarize the agreement before submitting it to court.,공증하다,모든 당사자는 법원에 제출하기 전에 합의서를 공증해야 한다.,公証する,全当事者は裁判所に提出する前に合意書を公証しなければならない。,公证,所有当事方必须在提交法院之前对协议进行公证。,"notarizar, autenticar ante notario",Todas las partes deben notarizar el acuerdo antes de presentarlo al tribunal.,công chứng,Cổ đông mong muốn lãnh đạo công chứng những thay đổi được đề xuất tại đại hội thường niên.,รับรองเอกสาร,ผู้ถือหุ้นคาดหวังว่าผู้นำจะรับรองการเปลี่ยนแปลงที่เสนอในการประชุมประจำปี,notaris,Pemegang saham mengharapkan pimpinan untuk mengesahkan perubahan yang diusulkan pada pertemuan tahunan.
obligor,The obligor must fulfill all payment obligations stated in the contract.,채무자,채무자는 계약서에 명시된 모든 지급 의무를 이행해야 한다.,債務者,債務者は契約書に記載されたすべての支払い義務を履行しなければならない。,债务人,义务人必须履行合同中规定的所有付款义务。,deudor obligado,El deudor obligado debe cumplir todas las obligaciones de pago establecidas en el contrato.,người có nghĩa vụ,Bên có nghĩa vụ phải thực hiện đầy đủ các nghĩa vụ thanh toán ghi trong hợp đồng.,ผู้บังคับบัญชา,ลูกหนี้จะต้องปฏิบัติตามภาระผูกพันในการชำระเงินทั้งหมดที่ระบุไว้ในสัญญา,wajib,Obligor harus memenuhi seluruh kewajiban pembayaran yang tercantum dalam kontrak.
portfolio,The investment portfolio was diversified across multiple industry sectors.,포트폴리오,투자 포트폴리오는 여러 산업 부문에 걸쳐 분산되었다.,ポートフォリオ,投資ポートフォリオは複数の業種に分散された。,投资组合,投资组合在多个行业领域进行了多元化配置。,"cartera de inversiones, portafolio",La cartera de inversiones fue diversificada en múltiples sectores industriales.,danh mục đầu tư,Danh mục đầu tư được đa dạng hóa trên nhiều lĩnh vực ngành nghề.,ผลงาน,พอร์ตการลงทุนมีความหลากหลายในหลายภาคอุตสาหกรรม,portofolio,Portofolio investasi terdiversifikasi ke berbagai sektor industri.
premium,Customers pay a monthly premium for comprehensive health insurance coverage.,보험료,고객은 종합 건강 보험 보장을 위해 월별 보험료를 지불한다.,保険料,顧客は包括的な健康保険の補償のために月額保険料を支払う。,保费,客户每月支付保费以获得综合健康保险。,prima de seguro,Los clientes pagan una prima mensual por la cobertura de seguro médico integral.,cao cấp,Gói cao cấp bao gồm hỗ trợ khách hàng ưu tiên.,พรีเมียม,แพ็กเกจพรีเมียมรวมการสนับสนุนลูกค้าแบบเร่งด่วน,premi,Pelanggan membayar premi bulanan untuk perlindungan asuransi kesehatan yang komprehensif.
procurement,The procurement department negotiated better terms with all major suppliers.,조달,조달 부서는 모든 주요 공급업체와 더 나은 조건을 협상했다.,調達,調達部門はすべての主要サプライヤーとより良い条件を交渉した。,采购,采购部门与所有主要供应商谈判了更好的条款。,"adquisición, aprovisionamiento",El departamento de adquisiciones negoció mejores condiciones con todos los principales proveedores.,mua sắm,Đội mua sắm đàm phán hợp đồng với nhà cung cấp.,การจัดซื้อ,ทีมจัดซื้อเจรจาสัญญากับซัพพลายเออร์,pengadaan,Tim pengadaan menegosiasikan kontrak dengan pemasok.
receivable,The company reported two million dollars in accounts receivable this quarter.,미수금,회사는 이번 분기에 200만 달러의 매출 채권을 보고했다.,売掛金,会社は今四半期に200万ドルの売掛金を報告した。,应收账款,公司本季度报告了两百万美元的应收账款。,cuentas por cobrar,La empresa reportó dos millones de dólares en cuentas por cobrar este trimestre.,khoản phải thu,Công ty báo cáo khoản phải thu trị giá 2 triệu đô la trong quý này.,ลูกหนี้,บริษัทรายงานลูกหนี้การค้าสองล้านดอลลาร์ในไตรมาสนี้,piutang,Perusahaan melaporkan piutang dua juta dolar pada kuartal ini.
reconcile,The accountant needs to reconcile the bank statement with internal records.,조정하다,회계사는 은행 명세서와 내부 기록을 대조해야 한다.,照合する,会計士は銀行明細書と社内記録を照合する必要がある。,对账,会计需要将银行对账单与内部记录进行核对。,"conciliar, cuadrar",El contador necesita conciliar el extracto bancario con los registros internos.,hòa giải,Kiểm toán viên bên ngoài đã được mời đến để điều chỉnh tính chính xác của báo cáo doanh thu hàng quý.,คืนดี,ผู้ตรวจสอบภายนอกถูกนำเข้ามาเพื่อปรับความถูกต้องของรายงานรายได้รายไตรมาส,mendamaikan,Auditor eksternal dilibatkan untuk merekonsiliasi keakuratan laporan pendapatan triwulanan.
reimburse,The company will reimburse employees for all approved travel expenses promptly.,상환하다,회사는 승인된 모든 출장 경비를 직원들에게 신속히 상환할 것이다.,払い戻す,会社は承認されたすべての出張費用を速やかに社員に払い戻す。,报销,公司将及时报销员工所有经批准的差旅费用。,"reembolsar, reintegrar",La empresa reembolsará a los empleados todos los gastos de viaje aprobados de manera oportuna.,hoàn trả,Các nhóm đa chức năng đã cộng tác để giải quyết các rào cản giữa bộ phận kỹ thuật và tiếp thị.,คืนเงิน,ทีมงานข้ามสายงานร่วมมือกันเพื่อชดเชยอุปสรรคระหว่างแผนกวิศวกรรมและฝ่ายการตลาด,mengganti uang,Tim lintas fungsi berkolaborasi untuk mengatasi hambatan antara departemen teknik dan pemasaran.
