english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
period,There was a long period of silence.,기간,긴 침묵의 기간이 있었다.,期間,長い沈黙の期間があった。,时期,有一段长时间的沉默。,período,Hubo un largo período de silencio.,giai đoạn,Có một giai đoạn im lặng kéo dài.,ช่วงเวลา,มีช่วงเวลาที่เงียบยาวนาน,periode,Ada periode keheningan yang panjang.
perspective,Try to see the issue from a different perspective.,관점,다른 관점에서 그 문제를 보려고 노력하세요.,視点,異なる視点からその問題を見てみてください。,角度,试着从不同的角度看待这个问题。,perspectiva,Intenta ver el asunto desde una perspectiva diferente.,góc nhìn,Hãy cố nhìn vấn đề từ một góc nhìn khác.,มุมมอง,ลองมองปัญหาจากมุมมองที่แตกต่าง,perspektif,Cobalah melihat masalah dari perspektif yang berbeda.
phenomenon,Global warming is a well-known phenomenon.,현상,지구 온난화는 잘 알려진 현상이다.,現象,地球温暖化はよく知られた現象だ。,现象,全球变暖是一个众所周知的现象。,fenómeno,El calentamiento global es un fenómeno bien conocido.,hiện tượng,Sự nóng lên toàn cầu là một hiện tượng nổi tiếng.,ปรากฏการณ์,ภาวะโลกร้อนเป็นปรากฏการณ์ที่รู้จักกันดี,fenomena,Pemanasan global adalah fenomena yang terkenal.
policy,The company has a strict privacy policy.,정책,그 회사는 엄격한 개인정보 보호 정책을 가지고 있다.,方針,その会社は厳格なプライバシーポリシーを持っている。,政策,该公司有严格的隐私政策。,política,La empresa tiene una política de privacidad estricta.,chính sách,Công ty có chính sách bảo mật nghiêm ngặt.,นโยบาย,บริษัทมีนโยบายความเป็นส่วนตัวที่เข้มงวด,kebijakan,Perusahaan memiliki kebijakan privasi yang ketat.
portion,A large portion of the budget goes to education.,부분,예산의 상당 부분이 교육에 사용된다.,部分,予算の大部分が教育に充てられる。,部分,预算的很大一部分用于教育。,porción,Una gran porción del presupuesto se destina a educación.,phần,Một phần lớn ngân sách dành cho giáo dục.,ส่วน,งบประมาณส่วนใหญ่ถูกใช้ไปกับการศึกษา,bagian,Sebagian besar anggaran digunakan untuk pendidikan.
potential,She has great potential as a leader.,잠재력,그녀는 리더로서 큰 잠재력을 가지고 있다.,可能性,彼女はリーダーとして大きな可能性を持っている。,潜力,她作为领导者有巨大的潜力。,potencial,Ella tiene un gran potencial como líder.,tiềm năng,Cô ấy có tiềm năng lớn với vai trò lãnh đạo.,ศักยภาพ,เธอมีศักยภาพที่ดีในฐานะผู้นำ,potensi,Dia memiliki potensi besar sebagai pemimpin.
precede,A short introduction preceded the main speech.,앞서다,짧은 소개가 본 연설에 앞섰다.,先行する,短い紹介がメインスピーチに先行した。,先于,一段简短的介绍在主要演讲之前。,preceder,Una breve introducción precedió al discurso principal.,đi trước,Một phần giới thiệu ngắn đã đi trước bài phát biểu chính.,มาก่อน,คำนำสั้นๆ มาก่อนการกล่าวสุนทรพจน์หลัก,mendahului,Pengantar singkat mendahului pidato utama.
predict,It is hard to predict the weather accurately.,예측하다,날씨를 정확하게 예측하기 어렵다.,予測する,天気を正確に予測するのは難しい。,预测,准确预测天气很困难。,predecir,Es difícil predecir el clima con precisión.,dự đoán,Thật khó để dự đoán thời tiết chính xác.,ทำนาย,เป็นเรื่องยากที่จะทำนายอากาศได้อย่างแม่นยำ,memprediksi,Sulit memprediksi cuaca secara akurat.
principal,The principal cause of the problem is pollution.,주요한,그 문제의 주요 원인은 오염이다.,主な,その問題の主な原因は汚染だ。,主要的,问题的主要原因是污染。,principal,La causa principal del problema es la contaminación.,chủ yếu,Nguyên nhân chủ yếu của vấn đề là ô nhiễm.,หลัก,สาเหตุหลักของปัญหาคือมลพิษ,utama,Penyebab utama masalah ini adalah polusi.
principle,The basic principles of science are taught first.,원칙,과학의 기본 원칙이 먼저 가르쳐진다.,原則,科学の基本原則がまず教えられる。,原则,科学的基本原理首先被教授。,principio,Los principios básicos de la ciencia se enseñan primero.,nguyên tắc,Những nguyên tắc cơ bản của khoa học được dạy trước.,หลักการ,หลักการพื้นฐานของวิทยาศาสตร์จะถูกสอนก่อน,prinsip,Prinsip-prinsip dasar sains diajarkan terlebih dahulu.
priority,Safety should be the top priority.,우선순위,안전이 최우선 순위가 되어야 한다.,優先事項,安全が最優先事項であるべきだ。,优先事项,安全应该是首要优先事项。,prioridad,La seguridad debe ser la máxima prioridad.,ưu tiên,An toàn nên là ưu tiên hàng đầu.,ลำดับความสำคัญ,ความปลอดภัยควรเป็นลำดับความสำคัญสูงสุด,prioritas,Keselamatan harus menjadi prioritas utama.
proceed,Please proceed to the next question.,진행하다,다음 질문으로 진행해 주세요.,進む,次の質問に進んでください。,继续,请继续回答下一个问题。,proceder,Por favor proceda a la siguiente pregunta.,tiếp tục,Xin hãy tiếp tục với câu hỏi tiếp theo.,ดำเนินต่อ,กรุณาดำเนินต่อไปยังคำถามถัดไป,melanjutkan,Silakan melanjutkan ke pertanyaan berikutnya.
process,The application process takes about two weeks.,과정,지원 과정은 약 2주가 걸린다.,過程,応募過程は約2週間かかる。,过程,申请过程大约需要两周。,proceso,El proceso de solicitud toma aproximadamente dos semanas.,quy trình,Quy trình nộp đơn mất khoảng hai tuần.,กระบวนการ,กระบวนการสมัครใช้เวลาประมาณสองสัปดาห์,proses,Proses pendaftaran memakan waktu sekitar dua minggu.
promote,The campaign promotes healthy eating habits.,홍보하다,그 캠페인은 건강한 식습관을 홍보한다.,促進する,そのキャンペーンは健康的な食習慣を促進する。,促进,该活动促进健康的饮食习惯。,promover,La campaña promueve hábitos alimenticios saludables.,quảng bá,Chiến dịch quảng bá thói quen ăn uống lành mạnh.,ส่งเสริม,แคมเปญส่งเสริมนิสัยการกินที่ดีต่อสุขภาพ,mempromosikan,Kampanye ini mempromosikan kebiasaan makan sehat.
proportion,A high proportion of students passed the exam.,비율,높은 비율의 학생이 시험에 합격했다.,割合,高い割合の学生が試験に合格した。,比例,很高比例的学生通过了考试。,proporción,Una alta proporción de estudiantes aprobó el examen.,tỷ lệ,Tỷ lệ cao sinh viên đã vượt qua kỳ thi.,สัดส่วน,นักเรียนสัดส่วนสูงสอบผ่าน,proporsi,Proporsi siswa yang lulus ujian sangat tinggi.
prospect,There are good prospects for job growth.,전망,일자리 성장에 대한 좋은 전망이 있다.,見込み,雇用成長の見込みは良い。,前景,就业增长前景良好。,perspectiva,Hay buenas perspectivas de crecimiento laboral.,triển vọng,Có triển vọng tốt cho tăng trưởng việc làm.,แนวโน้ม,มีแนวโน้มที่ดีสำหรับการเติบโตของงาน,prospek,Ada prospek yang baik untuk pertumbuhan lapangan kerja.
pursue,She decided to pursue a career in medicine.,추구하다,그녀는 의학 분야의 경력을 추구하기로 결심했다.,追求する,彼女は医学のキャリアを追求することを決めた。,追求,她决定从事医学事业。,perseguir,Decidió perseguir una carrera en medicina.,theo đuổi,Cô ấy quyết định theo đuổi sự nghiệp y học.,ติดตาม,เธอตัดสินใจติดตามอาชีพด้านการแพทย์,mengejar,Dia memutuskan untuk mengejar karier di bidang kedokteran.
