english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
fluorescence,Fluorescence microscopy reveals cellular structures invisible to the naked eye.,형광,형광 현미경은 육안으로 보이지 않는 세포 구조를 드러낸다.,蛍光,蛍光顕微鏡は肉眼では見えない細胞構造を明らかにする。,荧光,荧光显微镜揭示了肉眼不可见的细胞结构。,fluorescencia,La microscopía de fluorescencia revela estructuras celulares invisibles a simple vista.,huỳnh quang,Kính hiển vi huỳnh quang cho thấy các cấu trúc tế bào không thể nhìn thấy bằng mắt thường.,การเรืองแสง,กล้องจุลทรรศน์เรืองแสงเผยโครงสร้างเซลล์ที่มองไม่เห็นด้วยตาเปล่า,fluoresensi,Mikroskop fluoresensi mengungkap struktur seluler yang tidak terlihat oleh mata telanjang.
genome,The Human Genome Project mapped all genes in human DNA.,유전체,인간 유전체 프로젝트는 인간 DNA의 모든 유전자를 지도화했다.,ゲノム,ヒトゲノム計画はヒトDNAのすべての遺伝子をマッピングした。,基因组,人类基因组计划绘制了人类DNA中所有基因的图谱。,genoma,El Proyecto del Genoma Humano mapeó todos los genes del ADN humano.,hệ gen,Dự án Hệ Gen Người đã lập bản đồ tất cả các gen trong DNA người.,จีโนม,โครงการจีโนมมนุษย์ทำแผนที่ยีนทั้งหมดในดีเอ็นเอของมนุษย์,genom,Proyek Genom Manusia memetakan semua gen dalam DNA manusia.
heuristic,The researcher used a heuristic approach to solve the complex problem.,발견적인,연구자는 복잡한 문제를 해결하기 위해 발견적 접근법을 사용했다.,発見的な,研究者は複雑な問題を解決するために発見的アプローチを使用した。,启发式的,研究人员使用启发式方法来解决复杂问题。,heurístico,El investigador usó un enfoque heurístico para resolver el problema complejo.,phương pháp tìm kiếm,Nhà nghiên cứu đã sử dụng phương pháp tìm kiếm để giải quyết vấn đề phức tạp.,ฮิวริสติก,นักวิจัยใช้วิธีฮิวริสติกในการแก้ปัญหาที่ซับซ้อน,heuristik,Peneliti menggunakan pendekatan heuristik untuk memecahkan masalah yang kompleks.
interpolate,Scientists interpolate missing data points using mathematical models.,보간하다,과학자들은 수학적 모델을 사용하여 누락된 데이터 포인트를 보간한다.,補間する,科学者は数学モデルを使用して欠損データポイントを補間する。,内插,科学家使用数学模型对缺失的数据点进行内插。,interpolar,Los científicos interpolan puntos de datos faltantes usando modelos matemáticos.,nội suy,Các nhà khoa học nội suy các điểm dữ liệu bị thiếu bằng mô hình toán học.,ประมาณค่า,นักวิทยาศาสตร์ประมาณค่าจุดข้อมูลที่ขาดหายโดยใช้แบบจำลองทางคณิตศาสตร์,menginterpolasi,Ilmuwan menginterpolasi titik data yang hilang menggunakan model matematika.
juxtapose,The author juxtaposes modern and ancient civilizations to highlight contrasts.,병치하다,저자는 대조를 부각시키기 위해 현대 문명과 고대 문명을 병치한다.,並置する,著者は対比を際立たせるために現代と古代の文明を並置する。,并置,作者将现代文明与古代文明并置以突出对比。,yuxtaponer,El autor yuxtapone civilizaciones modernas y antiguas para resaltar contrastes.,đặt cạnh nhau,Tác giả đặt cạnh nhau nền văn minh hiện đại và cổ đại để làm nổi bật sự tương phản.,วางเคียงกัน,ผู้เขียนวางอารยธรรมสมัยใหม่และโบราณเคียงกันเพื่อเน้นความแตกต่าง,menyandingkan,Penulis menyandingkan peradaban modern dan kuno untuk menyoroti kontras.
latent,The disease may remain latent for years before symptoms appear.,잠재적인,그 질병은 증상이 나타나기 전에 수년간 잠재 상태로 남을 수 있다.,潜在的な,その病気は症状が現れる前に何年も潜在的なまま残ることがある。,潜伏的,该疾病可能在症状出现前潜伏数年。,latente,La enfermedad puede permanecer latente durante años antes de que aparezcan síntomas.,tiềm ẩn,Bệnh có thể tiềm ẩn trong nhiều năm trước khi các triệu chứng xuất hiện.,แฝง,โรคอาจแฝงอยู่หลายปีก่อนที่อาการจะปรากฏ,laten,Penyakit ini dapat tetap laten selama bertahun-tahun sebelum gejala muncul.
morphology,Morphology studies the form and structure of organisms in biology.,형태학,형태학은 생물학에서 유기체의 형태와 구조를 연구한다.,形態学,形態学は生物学において生物の形態と構造を研究する。,形态学,形态学研究生物学中有机体的形式和结构。,morfología,La morfología estudia la forma y estructura de los organismos en biología.,hình thái học,Hình thái học nghiên cứu hình dạng và cấu trúc của sinh vật trong sinh học.,สัณฐานวิทยา,สัณฐานวิทยาศึกษารูปแบบและโครงสร้างของสิ่งมีชีวิตในชีววิทยา,morfologi,Morfologi mempelajari bentuk dan struktur organisme dalam biologi.
nascent,The nascent field of quantum computing holds enormous potential.,초기의,양자 컴퓨팅의 초기 분야는 엄청난 잠재력을 가지고 있다.,新生の,量子コンピューティングの新生分野は莫大な可能性を秘めている。,新兴的,量子计算这一新兴领域具有巨大的潜力。,naciente,El naciente campo de la computación cuántica tiene un enorme potencial.,mới hình thành,Lĩnh vực mới hình thành của điện toán lượng tử có tiềm năng to lớn.,เพิ่งเกิดใหม่,สาขาที่เพิ่งเกิดใหม่ของการประมวลผลควอนตัมมีศักยภาพมหาศาล,baru lahir,Bidang komputasi kuantum yang baru lahir memiliki potensi yang sangat besar.
oscillate,The pendulum oscillates between two fixed points in a predictable pattern.,진동하다,진자는 예측 가능한 패턴으로 두 고정점 사이를 진동한다.,振動する,振り子は予測可能なパターンで二つの固定点間を振動する。,振荡,钟摆以可预测的模式在两个固定点之间振荡。,oscilar,El péndulo oscila entre dos puntos fijos en un patrón predecible.,dao động,Con lắc dao động giữa hai điểm cố định theo một mô hình có thể dự đoán.,แกว่ง,ลูกตุ้มแกว่งระหว่างจุดคงที่สองจุดในรูปแบบที่คาดเดาได้,berosilasi,Pendulum berosilasi antara dua titik tetap dalam pola yang dapat diprediksi.
pathogen,The pathogen was identified as a novel strain of influenza virus.,병원체,그 병원체는 새로운 인플루엔자 바이러스 변종으로 확인되었다.,病原体,その病原体はインフルエンザウイルスの新型株と特定された。,病原体,该病原体被确认为一种新型流感病毒株。,patógeno,El patógeno fue identificado como una nueva cepa del virus de la influenza.,mầm bệnh,Mầm bệnh được xác định là một chủng mới của virus cúm.,เชื้อโรค,เชื้อโรคถูกระบุว่าเป็นสายพันธุ์ใหม่ของไวรัสไข้หวัดใหญ่,patogen,Patogen tersebut diidentifikasi sebagai strain baru virus influenza.
rudimentary,Students first learn rudimentary concepts before advancing to complex theories.,기초적인,학생들은 복잡한 이론으로 나아가기 전에 먼저 기초적인 개념을 배운다.,初歩的な,学生はまず初歩的な概念を学んでから複雑な理論に進む。,基础的,学生在学习复杂理论之前先学习基础概念。,rudimentario,Los estudiantes primero aprenden conceptos rudimentarios antes de avanzar.,sơ khai,Sinh viên trước tiên học các khái niệm sơ khai trước khi tiến tới lý thuyết phức tạp.,พื้นฐาน,นักเรียนเรียนรู้แนวคิดพื้นฐานก่อนที่จะก้าวไปสู่ทฤษฎีที่ซับซ้อน,dasar,Siswa pertama-tama mempelajari konsep dasar sebelum maju ke teori yang kompleks.
