adjudicate,The tribunal was convened to adjudicate the boundary dispute between the two nations.,판결하다,국제 재판소는 두 국가 간의 국경 분쟁을 판결하기 위해 소집되었다.,裁定する,裁判所は両国間の国境紛争を裁定するために召集された。,裁决,法庭被召集来裁决两国之间的边界争端。,adjudicar,El tribunal fue convocado para adjudicar la disputa fronteriza entre las dos naciones.,phân xử,Tòa án được triệu tập để phân xử tranh chấp biên giới giữa hai quốc gia.,ตัดสิน,ศาลถูกเรียกประชุมเพื่อตัดสินข้อพิพาทเรื่องพรมแดนระหว่างสองประเทศ,mengadili,Pengadilan diadakan untuk mengadili sengketa perbatasan antara kedua negara.
solipsistic,The critic dismissed the memoir as a solipsistic narrative that failed to engage with broader social realities.,유아론적인,비평가는 그 회고록을 더 넓은 사회적 현실에 관여하지 못하는 유아론적 서사로 일축했다.,独我論的な,批評家はその回顧録をより広い社会的現実と関わることのできない独我論的な物語として退けた。,唯我论的,评论家认为这部回忆录是一篇唯我论式的叙述，未能关注更广泛的社会现实。,solipsista,El crítico desestimó las memorias como una narrativa solipsista que no lograba conectar con realidades sociales más amplias.,duy ngã,Nhà phê bình bác bỏ cuốn hồi ký như một câu chuyện duy ngã không kết nối với thực tại xã hội rộng hơn.,หมกมุ่นกับตนเอง,นักวิจารณ์ปัดตกบันทึกความทรงจำว่าเป็นการเล่าเรื่องที่หมกมุ่นกับตนเองโดยไม่สนใจความเป็นจริงทางสังคมที่กว้างขึ้น,solipsistik,Kritikus menolak memoar tersebut sebagai narasi solipsistik yang gagal terlibat dengan realitas sosial yang lebih luas.
extraterritorial,The government asserted extraterritorial jurisdiction over crimes committed by its nationals abroad.,역외의,정부는 해외에서 자국민이 저지른 범죄에 대한 역외 관할권을 주장했다.,域外の,政府は海外で自国民が犯した犯罪に対する域外管轄権を主張した。,域外的,政府主张对其国民在海外犯下的罪行具有域外管辖权。,extraterritorial,El gobierno afirmó la jurisdicción extraterritorial sobre los delitos cometidos por sus nacionales en el extranjero.,ngoài lãnh thổ,Chính phủ khẳng định quyền tài phán ngoài lãnh thổ đối với tội phạm do công dân nước mình thực hiện ở nước ngoài.,นอกอาณาเขต,รัฐบาลยืนยันเขตอำนาจศาลนอกอาณาเขตเหนืออาชญากรรมที่กระทำโดยพลเมืองของตนในต่างประเทศ,ekstrateritorial,Pemerintah menegaskan yurisdiksi ekstrateritorial atas kejahatan yang dilakukan oleh warga negaranya di luar negeri.
paternal,The court's paternalistic approach to regulation was criticized for restricting individual autonomy.,가부장적인,규제에 대한 법원의 가부장적 접근 방식은 개인의 자율성을 제한한다는 비판을 받았다.,父権的な,規制に対する裁判所の父権的なアプローチは個人の自律性を制限するとして批判された。,家长式的,法院对监管的家长式做法因限制个人自主权而受到批评。,paternalista,El enfoque paternalista del tribunal hacia la regulación fue criticado por restringir la autonomía individual.,gia trưởng,Cách tiếp cận gia trưởng của tòa án đối với quy định bị chỉ trích vì hạn chế quyền tự chủ cá nhân.,แบบพ่อปกครอง,แนวทางแบบพ่อปกครองของศาลต่อการกำกับดูแลถูกวิพากษ์วิจารณ์ว่าจำกัดความเป็นอิสระของปัจเจกบุคคล,paternalistis,Pendekatan paternalistis pengadilan terhadap regulasi dikritik karena membatasi otonomi individu.
concomitance,The scholar noted the concomitance of political upheaval and economic instability throughout history.,수반,학자는 역사를 통해 정치적 격변과 경제적 불안정의 수반을 지적했다.,随伴,学者は歴史を通じて政治的動乱と経済的不安定の随伴関係を指摘した。,伴随,学者指出历史上政治动荡与经济不稳定的伴随关系。,concomitancia,El académico señaló la concomitancia de agitación política e inestabilidad económica a lo largo de la historia.,sự đồng hành,Học giả lưu ý sự đồng hành giữa biến động chính trị và bất ổn kinh tế trong suốt lịch sử.,การเกิดร่วมกัน,นักวิชาการสังเกตเห็นการเกิดร่วมกันของความวุ่นวายทางการเมืองและความไม่มั่นคงทางเศรษฐกิจตลอดประวัติศาสตร์,kebersamaan,Ilmuwan mencatat kebersamaan antara pergolakan politik dan ketidakstabilan ekonomi sepanjang sejarah.
abrogate,The new administration moved to abrogate several controversial executive orders from the previous term.,폐지하다,새 행정부는 이전 임기의 여러 논란이 된 행정 명령을 폐지하기 위해 움직였다.,廃止する,新政権は前期のいくつかの物議を醸した大統領令を廃止する動きを見せた。,废除,新一届政府采取行动废除了上一任期的几项有争议的行政命令。,abrogar,La nueva administración procedió a abrogar varias órdenes ejecutivas controvertidas del mandato anterior.,hủy bỏ,Chính quyền mới hành động để hủy bỏ một số sắc lệnh hành pháp gây tranh cãi từ nhiệm kỳ trước.,ยกเลิก,รัฐบาลใหม่ดำเนินการยกเลิกคำสั่งฝ่ายบริหารที่ก่อให้เกิดข้อโต้แย้งหลายฉบับจากสมัยก่อน,mencabut,Pemerintahan baru bergerak untuk mencabut beberapa perintah eksekutif kontroversial dari periode sebelumnya.
derogation,The emergency provisions allowed for a temporary derogation from certain civil liberty protections.,제한,비상 조항은 특정 시민적 자유 보호의 일시적 제한을 허용했다.,免除,緊急条項は特定の市民的自由の保護からの一時的な免除を認めた。,克减,紧急条款允许暂时克减某些公民自由保护。,derogación,Las disposiciones de emergencia permitieron una derogación temporal de ciertas protecciones de libertades civiles.,sự hạn chế,Các điều khoản khẩn cấp cho phép hạn chế tạm thời một số quyền bảo vệ tự do dân sự.,การยกเว้น,บทบัญญัติฉุกเฉินอนุญาตให้มีการยกเว้นชั่วคราวจากการคุ้มครองสิทธิเสรีภาพพลเมืองบางประการ,pengecualian,Ketentuan darurat memungkinkan pengecualian sementara dari perlindungan kebebasan sipil tertentu.
tautology,The philosopher warned against tautology in ethical reasoning where conclusions merely restate their premises.,동어반복,철학자는 결론이 단지 전제를 재진술하는 윤리적 추론에서의 동어반복에 대해 경고했다.,トートロジー,哲学者は結論が前提を繰り返すだけの倫理的推論におけるトートロジーに対して警告した。,同义反复,哲学家警告不要在伦理推理中出现同义反复，即结论只是重述前提。,tautología,El filósofo advirtió contra la tautología en el razonamiento ético donde las conclusiones simplemente reformulan sus premisas.,lặp thừa,Triết gia cảnh báo chống lại sự lặp thừa trong lý luận đạo đức khi kết luận chỉ nhắc lại tiền đề.,การซ้ำความ,นักปรัชญาเตือนเรื่องการซ้ำความในการให้เหตุผลทางจริยธรรมที่ข้อสรุปเพียงแค่กล่าวซ้ำสมมติฐาน,tautologi,Filsuf memperingatkan terhadap tautologi dalam penalaran etis di mana kesimpulan hanya mengulangi premisnya.
repatriation,The government negotiated the repatriation of cultural artifacts that had been removed during colonial rule.,본국 송환,정부는 식민 통치 기간에 반출된 문화 유물의 본국 송환을 협상했다.,本国送還,政府は植民地支配中に持ち去られた文化財の本国送還を交渉した。,归还,政府就殖民统治期间被掠走的文化文物的归还进行了谈判。,repatriación,El gobierno negoció la repatriación de artefactos culturales que habían sido retirados durante el dominio colonial.,hồi hương,Chính phủ đã đàm phán về việc hồi hương các hiện vật văn hóa đã bị mang đi trong thời kỳ thuộc địa.,การส่งกลับ,รัฐบาลเจรจาการส่งกลับโบราณวัตถุทางวัฒนธรรมที่ถูกนำออกไปในช่วงการปกครองอาณานิคม,repatriasi,Pemerintah merundingkan repatriasi artefak budaya yang telah dipindahkan selama pemerintahan kolonial.
pugilistic,The parliamentary debate descended into pugilistic rhetoric devoid of substantive policy analysis.,호전적인,의회 토론은 실질적인 정책 분석이 없는 호전적인 수사로 전락했다.,好戦的な,議会討論は実質的な政策分析を欠いた好戦的な修辞に堕落した。,好斗的,议会辩论沦为缺乏实质性政策分析的好斗言辞。,pugilístico,El debate parlamentario descendió en una retórica pugilística desprovista de análisis político sustantivo.,hiếu chiến,Cuộc tranh luận nghị viện xuống cấp thành lời lẽ hiếu chiến thiếu phân tích chính sách thực chất.,ก้าวร้าว,การอภิปรายในรัฐสภาลดลงเป็นวาทกรรมก้าวร้าวที่ปราศจากการวิเคราะห์นโยบายที่เป็นสาระ,agresif,Debat parlemen berubah menjadi retorika agresif yang tidak memiliki analisis kebijakan yang substantif.
miscreant,The judge addressed the miscreant sternly before pronouncing the maximum permissible sentence.,악당,판사는 최대 허용 형량을 선고하기 전에 악당에게 엄하게 말했다.,悪人,裁判官は最大限の許容される判決を言い渡す前に悪人に厳しく語りかけた。,恶棍,法官在宣判最高许可刑期之前严厉地训斥了这个恶棍。,malhechor,El juez se dirigió al malhechor severamente antes de pronunciar la sentencia máxima permitida.,kẻ phạm tội,Thẩm phán đã nói nghiêm khắc với kẻ phạm tội trước khi tuyên án tối đa cho phép.,คนชั่วร้าย,ผู้พิพากษากล่าวกับคนชั่วร้ายอย่างเข้มงวดก่อนที่จะพิพากษาโทษสูงสุดที่อนุญาต,penjahat,Hakim berbicara tegas kepada penjahat tersebut sebelum menjatuhkan hukuman maksimum yang diizinkan.
nascency,The nascency of international human rights law can be traced to the aftermath of the Second World War.,초기 단계,국제 인권법의 초기 단계는 제2차 세계대전의 여파로 거슬러 올라갈 수 있다.,初期,国際人権法の初期は第二次世界大戦後にさかのぼることができる。,萌芽期,国际人权法的萌芽期可以追溯到第二次世界大战之后。,nacimiento,El nacimiento del derecho internacional de los derechos humanos se remonta a las consecuencias de la Segunda Guerra Mundial.,giai đoạn sơ khai,Giai đoạn sơ khai của luật nhân quyền quốc tế có thể truy nguyên đến hậu quả của Thế chiến thứ hai.,ช่วงเริ่มต้น,ช่วงเริ่มต้นของกฎหมายสิทธิมนุษยชนระหว่างประเทศสามารถสืบย้อนไปถึงผลพวงของสงครามโลกครั้งที่สอง,awal mula,Awal mula hukum hak asasi manusia internasional dapat ditelusuri hingga setelah Perang Dunia Kedua.
postulate,Rawls postulated that rational individuals behind a veil of ignorance would choose principles of fairness.,공리로 삼다,롤스는 무지의 장막 뒤의 합리적 개인이 공정성의 원칙을 선택할 것이라고 공리로 삼았다.,仮定する,ロールズは無知のヴェールの背後にいる合理的な個人が公正さの原則を選ぶと仮定した。,假设,罗尔斯假设处于无知之幕后的理性个人会选择公平原则。,postular,Rawls postuló que los individuos racionales detrás de un velo de ignorancia elegirían principios de equidad.,đặt giả thuyết,Rawls đặt giả thuyết rằng các cá nhân lý trí đằng sau bức màn vô tri sẽ chọn các nguyên tắc công bằng.,ตั้งสมมติฐาน,รอลส์ตั้งสมมติฐานว่าบุคคลที่มีเหตุผลภายใต้ม่านแห่งความไม่รู้จะเลือกหลักการของความเป็นธรรม,mendalilkan,Rawls mendalilkan bahwa individu rasional di balik tabir ketidaktahuan akan memilih prinsip keadilan.
supranational,The supranational body exercises regulatory authority that supersedes individual member state legislation.,초국가적인,초국가적 기구는 개별 회원국 입법을 우선하는 규제 권한을 행사한다.,超国家的な,超国家的機関は個々の加盟国の法律に優越する規制権限を行使する。,超国家的,超国家机构行使优先于各成员国立法的监管权力。,supranacional,El organismo supranacional ejerce autoridad reguladora que prevalece sobre la legislación de los estados miembros individuales.,siêu quốc gia,Cơ quan siêu quốc gia thực thi quyền lực quản lý vượt trên luật pháp của từng quốc gia thành viên.,เหนือชาติ,องค์กรเหนือชาติใช้อำนาจในการกำกับดูแลที่เหนือกว่ากฎหมายของแต่ละประเทศสมาชิก,supranasional,Badan supranasional menjalankan otoritas regulasi yang menggantikan undang-undang negara anggota individual.
valedictory,The retiring justice delivered a valedictory address reflecting on five decades of judicial service.,고별의,퇴임하는 대법관은 50년간의 사법 봉사를 회고하는 고별 연설을 했다.,告別の,退任する裁判官は50年にわたる司法奉仕を振り返る告別の辞を述べた。,告别的,即将退休的法官发表了告别演讲，回顾了五十年的司法服务。,de despedida,El juez que se jubilaba pronunció un discurso de despedida reflexionando sobre cinco décadas de servicio judicial.,từ biệt,Thẩm phán nghỉ hưu đã đọc bài phát biểu từ biệt nhìn lại năm thập kỷ phục vụ tư pháp.,อำลา,ผู้พิพากษาที่เกษียณอายุกล่าวสุนทรพจน์อำลาสะท้อนถึงการรับใช้ในกระบวนการยุติธรรมห้าทศวรรษ,perpisahan,Hakim yang pensiun menyampaikan pidato perpisahan yang merefleksikan lima dekade pengabdian yudisial.
verisimilitude,The philosopher argued that moral theories must possess verisimilitude to be applicable to real-world situations.,진실다움,철학자는 도덕 이론이 현실 세계 상황에 적용 가능하려면 진실다움을 갖추어야 한다고 주장했다.,真実らしさ,哲学者は道徳理論が現実世界の状況に適用可能であるためには真実らしさを持たなければならないと主張した。,逼真性,哲学家认为道德理论必须具有逼真性才能适用于现实世界的情况。,verosimilitud,El filósofo argumentó que las teorías morales deben poseer verosimilitud para ser aplicables a situaciones del mundo real.,tính xác thực,Triết gia lập luận rằng các lý thuyết đạo đức phải có tính xác thực để có thể áp dụng vào các tình huống thực tế.,ความสมจริง,นักปรัชญาโต้แย้งว่าทฤษฎีทางศีลธรรมต้องมีความสมจริงเพื่อให้สามารถนำไปใช้กับสถานการณ์ในโลกจริง,kemasukakalan,Filsuf berpendapat bahwa teori moral harus memiliki kemasukakalan agar dapat diterapkan pada situasi dunia nyata.
divestiture,The court ordered the corporate divestiture to remedy the monopolistic market conditions.,자산 매각,법원은 독점적 시장 상황을 시정하기 위해 기업 자산 매각을 명령했다.,事業売却,裁判所は独占的な市場状況を是正するために企業の事業売却を命じた。,资产剥离,法院下令进行企业资产剥离以纠正垄断性市场状况。,desinversión,El tribunal ordenó la desinversión corporativa para remediar las condiciones monopolísticas del mercado.,thoái vốn,Tòa án ra lệnh thoái vốn doanh nghiệp để khắc phục tình trạng thị trường độc quyền.,การขายทรัพย์สิน,ศาลสั่งให้มีการขายทรัพย์สินขององค์กรเพื่อแก้ไขสภาวะตลาดแบบผูกขาด,divestasi,Pengadilan memerintahkan divestasi korporasi untuk memperbaiki kondisi pasar yang monopolistis.
impunity,War criminals who act with impunity undermine the foundations of international humanitarian law.,불처벌,처벌 없이 행동하는 전쟁 범죄자들은 국제 인도법의 기반을 훼손한다.,免責,不処罰で行動する戦争犯罪者は国際人道法の基盤を損なう。,有罪不罚,不受惩罚地行事的战犯破坏了国际人道主义法的基础。,impunidad,Los criminales de guerra que actúan con impunidad socavan los fundamentos del derecho internacional humanitario.,sự miễn trừ trách nhiệm,Tội phạm chiến tranh hành động trong sự miễn trừ trách nhiệm làm suy yếu nền tảng của luật nhân đạo quốc tế.,การไม่ต้องรับโทษ,อาชญากรสงครามที่กระทำโดยไม่ต้องรับโทษบ่อนทำลายรากฐานของกฎหมายมนุษยธรรมระหว่างประเทศ,impunitas,Penjahat perang yang bertindak dengan impunitas merusak fondasi hukum humaniter internasional.
juristic,The decision established a novel juristic framework for adjudicating cross-border data privacy disputes.,법적인,그 결정은 국경을 넘는 데이터 프라이버시 분쟁을 판결하기 위한 새로운 법적 체계를 확립했다.,法的な,その決定は国境を越えたデータプライバシー紛争を裁定するための新たな法的枠組みを確立した。,法律的,该决定为裁决跨境数据隐私纠纷建立了新的法律框架。,jurídico,La decisión estableció un marco jurídico novedoso para adjudicar disputas transfronterizas de privacidad de datos.,pháp lý,Quyết định đã thiết lập một khuôn khổ pháp lý mới để phân xử các tranh chấp quyền riêng tư dữ liệu xuyên biên giới.,ทางกฎหมาย,การตัดสินนี้สร้างกรอบทางกฎหมายใหม่สำหรับการตัดสินข้อพิพาทเรื่องความเป็นส่วนตัวของข้อมูลข้ามพรมแดน,yuridis,Keputusan tersebut menetapkan kerangka yuridis baru untuk mengadili sengketa privasi data lintas batas.
ethnocentric,The policy was criticized as ethnocentric for imposing one culture's values as universal standards.,자민족 중심적인,그 정책은 한 문화의 가치를 보편적 기준으로 부과한다는 점에서 자민족 중심적이라는 비판을 받았다.,自民族中心主義の,その政策は一つの文化の価値を普遍的基準として押し付けるとして自民族中心主義的と批判された。,民族中心主义的,该政策因将一种文化的价值观强加为普遍标准而被批评为民族中心主义。,etnocéntrico,La política fue criticada como etnocéntrica por imponer los valores de una cultura como estándares universales.,duy tộc,Chính sách bị chỉ trích là duy tộc vì áp đặt giá trị của một nền văn hóa làm tiêu chuẩn phổ quát.,ยึดเชื้อชาติตนเป็นศูนย์กลาง,นโยบายถูกวิจารณ์ว่ายึดเชื้อชาติตนเป็นศูนย์กลางเพราะกำหนดค่านิยมของวัฒนธรรมหนึ่งเป็นมาตรฐานสากล,etnosentris,Kebijakan tersebut dikritik sebagai etnosentris karena memaksakan nilai satu budaya sebagai standar universal.
litigate,The corporation decided to litigate rather than settle the patent infringement claim out of court.,소송을 제기하다,그 기업은 특허 침해 소송을 법정 밖에서 합의하지 않고 소송을 제기하기로 결정했다.,訴訟を起こす,その企業は特許侵害の主張を法廷外で和解するのではなく訴訟を起こすことを決定した。,提起诉讼,该公司决定提起诉讼而非庭外和解专利侵权索赔。,litigar,La corporación decidió litigar en lugar de resolver la demanda por infracción de patente fuera del tribunal.,kiện tụng,Công ty quyết định kiện tụng thay vì giải quyết yêu cầu vi phạm bằng sáng chế ngoài tòa.,ดำเนินคดี,บริษัทตัดสินใจดำเนินคดีแทนที่จะยอมความข้อเรียกร้องเรื่องการละเมิดสิทธิบัตรนอกศาล,menggugat,Korporasi memutuskan untuk menggugat daripada menyelesaikan klaim pelanggaran paten di luar pengadilan.
realpolitik,The foreign minister pursued a strategy of realpolitik that prioritized strategic interests over ideological alliances.,현실정치,외무장관은 이념적 동맹보다 전략적 이익을 우선시하는 현실정치 전략을 추구했다.,現実政治,外務大臣はイデオロギー的同盟よりも戦略的利益を優先する現実政治の戦略を追求した。,现实政治,外交部长奉行现实政治策略，将战略利益置于意识形态联盟之上。,realpolitik,El ministro de asuntos exteriores siguió una estrategia de realpolitik que priorizaba los intereses estratégicos sobre las alianzas ideológicas.,chính trị thực dụng,Bộ trưởng ngoại giao theo đuổi chiến lược chính trị thực dụng ưu tiên lợi ích chiến lược hơn liên minh ý thức hệ.,การเมืองเชิงปฏิบัติ,รัฐมนตรีว่าการกระทรวงต่างประเทศดำเนินกลยุทธ์การเมืองเชิงปฏิบัติที่ให้ความสำคัญกับผลประโยชน์เชิงยุทธศาสตร์มากกว่าพันธมิตรทางอุดมการณ์,realpolitik,Menteri luar negeri mengejar strategi realpolitik yang memprioritaskan kepentingan strategis di atas aliansi ideologis.
