english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
construct,The team constructed a model of the molecule.,구성하다,팀은 분자 모형을 구성했다.,構築する,チームは分子のモデルを構築した。,构建,团队构建了分子模型。,construir,El equipo construyó un modelo de la molécula.,xây dựng,Nhóm đã xây dựng mô hình của phân tử.,สร้าง,ทีมสร้างแบบจำลองของโมเลกุล,membangun,Tim membangun model molekul tersebut.
consume,Developing countries consume fewer resources per capita.,소비하다,개발도상국은 1인당 자원을 덜 소비한다.,消費する,発展途上国は一人当たりの資源消費が少ない。,消耗,发展中国家人均消耗更少的资源。,consumir,Los países en desarrollo consumen menos recursos per cápita.,tiêu thụ,Các nước đang phát triển tiêu thụ ít tài nguyên hơn trên đầu người.,บริโภค,ประเทศกำลังพัฒนาบริโภคทรัพยากรต่อหัวน้อยกว่า,mengonsumsi,Negara berkembang mengonsumsi lebih sedikit sumber daya per kapita.
context,The quote must be understood in its historical context.,맥락,그 인용문은 역사적 맥락에서 이해되어야 한다.,文脈,その引用は歴史的文脈で理解されなければならない。,背景,这句话必须在其历史背景下理解。,contexto,La cita debe entenderse en su contexto histórico.,bối cảnh,Câu trích dẫn phải được hiểu trong bối cảnh lịch sử.,บริบท,คำพูดนี้ต้องเข้าใจในบริบททางประวัติศาสตร์,konteks,Kutipan tersebut harus dipahami dalam konteks historisnya.
contract,The metal contracts when cooled.,수축하다,금속은 냉각되면 수축한다.,収縮する,金属は冷却されると収縮する。,收缩,金属冷却时会收缩。,contraerse,El metal se contrae al enfriarse.,co lại,Kim loại co lại khi được làm lạnh.,หดตัว,โลหะหดตัวเมื่อถูกทำให้เย็นลง,menyusut,Logam menyusut ketika didinginkan.
contribute,Many factors contribute to global warming.,기여하다,많은 요인이 지구 온난화에 기여한다.,貢献する,多くの要因が地球温暖化に寄与している。,促成,许多因素促成了全球变暖。,contribuir,Muchos factores contribuyen al calentamiento global.,đóng góp,Nhiều yếu tố đóng góp vào sự nóng lên toàn cầu.,มีส่วน,หลายปัจจัยมีส่วนทำให้โลกร้อน,berkontribusi,Banyak faktor berkontribusi terhadap pemanasan global.
convert,The factory was converted into a research center.,전환하다,공장은 연구 센터로 전환되었다.,変換する,工場は研究センターに転換された。,转变,工厂被改建为研究中心。,convertir,La fábrica fue convertida en un centro de investigación.,chuyển đổi,Nhà máy được chuyển đổi thành trung tâm nghiên cứu.,เปลี่ยน,โรงงานถูกเปลี่ยนเป็นศูนย์วิจัย,mengubah,Pabrik diubah menjadi pusat penelitian.
cooperate,The two departments cooperated on the research project.,협력하다,두 부서는 연구 프로젝트에 협력했다.,協力する,二つの学部が研究プロジェクトで協力した。,合作,两个部门在研究项目上进行了合作。,cooperar,Los dos departamentos cooperaron en el proyecto de investigación.,hợp tác,Hai khoa đã hợp tác trong dự án nghiên cứu.,ร่วมมือ,สองภาควิชาร่วมมือกันในโครงการวิจัย,bekerja sama,Dua departemen bekerja sama dalam proyek penelitian.
coordinate,The professor coordinated the research activities.,조율하다,교수는 연구 활동을 조율했다.,調整する,教授は研究活動を調整した。,协调,教授协调了研究活动。,coordinar,El profesor coordinó las actividades de investigación.,điều phối,Giáo sư điều phối các hoạt động nghiên cứu.,ประสานงาน,ศาสตราจารย์ประสานงานกิจกรรมวิจัย,mengoordinasi,Profesor mengoordinasi kegiatan penelitian.
core,Biology is a core requirement for pre-med students.,핵심,생물학은 의예과 학생의 핵심 필수과목이다.,核心,生物学は医学部進学課程の学生にとって核心的な必修科目である。,核心,生物学是预科医学生的核心必修课。,fundamental,La biología es un requisito fundamental para los estudiantes de premedicina.,cốt lõi,Sinh học là yêu cầu cốt lõi cho sinh viên tiền y khoa.,หลัก,ชีววิทยาเป็นวิชาหลักสำหรับนักศึกษาแพทย์,inti,Biologi adalah persyaratan inti bagi mahasiswa pra-kedokteran.
corporate,Corporate funding supports university research.,기업의,기업 자금이 대학 연구를 지원한다.,企業の,企業の資金が大学の研究を支援している。,企业的,企业资金支持大学研究。,corporativo,La financiación corporativa apoya la investigación universitaria.,doanh nghiệp,Tài trợ doanh nghiệp hỗ trợ nghiên cứu đại học.,องค์กร,เงินทุนขององค์กรสนับสนุนการวิจัยของมหาวิทยาลัย,korporat,Pendanaan korporat mendukung penelitian universitas.
correspond,The results correspond to previous research findings.,일치하다,결과는 이전 연구 결과와 일치한다.,対応する,結果は以前の研究結果と対応している。,对应,结果与之前的研究发现对应。,corresponder,Los resultados corresponden a hallazgos de investigaciones anteriores.,tương ứng,Kết quả tương ứng với các phát hiện nghiên cứu trước đó.,สอดคล้อง,ผลลัพธ์สอดคล้องกับการค้นพบจากการวิจัยก่อนหน้า,sesuai,Hasilnya sesuai dengan temuan penelitian sebelumnya.
create,The artist created a sculpture for the campus.,창조하다,예술가는 캠퍼스를 위한 조각품을 창조했다.,創造する,アーティストはキャンパスのために彫刻を制作した。,创造,艺术家为校园创作了一座雕塑。,crear,El artista creó una escultura para el campus.,tạo ra,Nghệ sĩ tạo ra một tác phẩm điêu khắc cho khuôn viên.,สร้างสรรค์,ศิลปินสร้างสรรค์ประติมากรรมสำหรับมหาวิทยาลัย,menciptakan,Seniman menciptakan patung untuk kampus.
criteria,Applicants must meet strict admission criteria.,기준,지원자는 엄격한 입학 기준을 충족해야 한다.,基準,応募者は厳格な入学基準を満たさなければならない。,标准,申请人必须满足严格的录取标准。,criterios,Los solicitantes deben cumplir criterios estrictos de admisión.,tiêu chí,Ứng viên phải đáp ứng tiêu chí tuyển sinh nghiêm ngặt.,เกณฑ์,ผู้สมัครต้องผ่านเกณฑ์การรับเข้าที่เข้มงวด,kriteria,Pelamar harus memenuhi kriteria penerimaan yang ketat.
culture,The course explores the culture of ancient Greece.,문화,이 과목은 고대 그리스 문화를 탐구한다.,文化,この授業は古代ギリシャの文化を探究する。,文化,这门课程探索古希腊文化。,cultura,El curso explora la cultura de la antigua Grecia.,văn hóa,Khóa học khám phá văn hóa Hy Lạp cổ đại.,วัฒนธรรม,วิชานี้สำรวจวัฒนธรรมของกรีกโบราณ,budaya,Mata kuliah ini mengeksplorasi budaya Yunani kuno.
currency,The country adopted a new currency system.,통화,그 나라는 새로운 통화 제도를 채택했다.,通貨,その国は新しい通貨制度を採用した。,货币,该国采用了新的货币制度。,moneda,El país adoptó un nuevo sistema de moneda.,tiền tệ,Quốc gia đã áp dụng hệ thống tiền tệ mới.,สกุลเงิน,ประเทศนี้นำระบบสกุลเงินใหม่มาใช้,mata uang,Negara tersebut mengadopsi sistem mata uang baru.
