english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
cogent,"She presented a cogent argument for reforming the education system.",설득력 있는,"그녀는 교육 제도 개혁을 위한 설득력 있는 논거를 제시했다.",説得力のある,"彼女は教育制度改革のための説得力のある議論を提示した。",令人信服的,"她提出了改革教育体系的令人信服的论点。",convincente,"Ella presentó un argumento convincente para reformar el sistema educativo.",thuyết phục,"Cô ấy đã trình bày một lập luận thuyết phục cho việc cải cách hệ thống giáo dục.",น่าเชื่อถือ,"เธอนำเสนอข้อโต้แย้งที่น่าเชื่อถือสำหรับการปฏิรูประบบการศึกษา",meyakinkan,"Dia menyajikan argumen yang meyakinkan untuk mereformasi sistem pendidikan."
conceal,"The suspect attempted to conceal evidence from investigators.",은폐하다,"용의자는 수사관들로부터 증거를 은폐하려고 시도했다.",隠す,"容疑者は捜査官から証拠を隠そうとした。",隐藏,"嫌疑人试图向调查人员隐藏证据。",ocultar,"El sospechoso intentó ocultar pruebas a los investigadores.",che giấu,"Nghi phạm đã cố gắng che giấu bằng chứng khỏi các điều tra viên.",ปกปิด,"ผู้ต้องสงสัยพยายามปกปิดหลักฐานจากผู้สืบสวน",menyembunyikan,"Tersangka berusaha menyembunyikan bukti dari penyidik."
conclusive,"The study did not provide conclusive evidence to support the claim.",결정적인,"그 연구는 주장을 뒷받침할 결정적인 증거를 제공하지 못했다.",決定的な,"その研究はその主張を裏付ける決定的な証拠を提供しなかった。",确凿的,"该研究没有提供确凿的证据来支持这一主张。",concluyente,"El estudio no proporcionó evidencia concluyente para apoyar la afirmación.",kết luận,"Nghiên cứu không cung cấp bằng chứng kết luận để hỗ trợ tuyên bố.",ชี้ขาด,"การศึกษาไม่ได้ให้หลักฐานที่ชี้ขาดเพื่อสนับสนุนข้อกล่าวอ้าง",konklusif,"Penelitian tersebut tidak memberikan bukti konklusif untuk mendukung klaim tersebut."
condense,"The editor asked the author to condense the manuscript by thirty pages.",압축하다,"편집자는 저자에게 원고를 30페이지 압축하도록 요청했다.",凝縮する,"編集者は著者に原稿を30ページ凝縮するよう求めた。",压缩,"编辑要求作者将手稿压缩三十页。",condensar,"El editor pidió al autor que condensara el manuscrito en treinta páginas.",cô đọng,"Biên tập viên yêu cầu tác giả cô đọng bản thảo ba mươi trang.",ย่อ,"บรรณาธิการขอให้ผู้เขียนย่อต้นฉบับลงสามสิบหน้า",memadatkan,"Editor meminta penulis untuk memadatkan naskah sebanyak tiga puluh halaman."
connote,"The term can connote different meanings in different cultural contexts.",내포하다,"그 용어는 다른 문화적 맥락에서 다른 의미를 내포할 수 있다.",含意する,"その用語は異なる文化的文脈で異なる意味を含意することがある。",暗含,"该术语在不同文化背景下可能暗含不同含义。",connotar,"El término puede connotar diferentes significados en diferentes contextos culturales.",hàm ý,"Thuật ngữ có thể hàm ý các ý nghĩa khác nhau trong các bối cảnh văn hóa khác nhau.",มีนัยแฝง,"คำนี้สามารถมีนัยแฝงที่แตกต่างกันในบริบททางวัฒนธรรมที่แตกต่างกัน",mengkonotasikan,"Istilah tersebut dapat mengkonotasikan makna yang berbeda dalam konteks budaya yang berbeda."
contingency,"The university developed a contingency plan for natural disasters.",비상 계획,"대학은 자연재해에 대한 비상 계획을 수립했다.",不測の事態,"大学は自然災害に対する不測の事態の計画を策定した。",应急,"大学制定了自然灾害应急计划。",contingencia,"La universidad desarrolló un plan de contingencia para desastres naturales.",dự phòng,"Trường đại học đã xây dựng kế hoạch dự phòng cho thiên tai.",ฉุกเฉิน,"มหาวิทยาลัยพัฒนาแผนฉุกเฉินสำหรับภัยธรรมชาติ",darurat,"Universitas mengembangkan rencana darurat untuk bencana alam."
contravene,"The new regulation may contravene existing trade agreements.",위반하다,"새로운 규정은 기존 무역 협정을 위반할 수 있다.",違反する,"新しい規制は既存の貿易協定に違反する可能性がある。",违反,"新法规可能违反现有贸易协议。",contravenir,"La nueva regulación puede contravenir los acuerdos comerciales existentes.",vi phạm,"Quy định mới có thể vi phạm các hiệp định thương mại hiện có.",ขัดต่อ,"กฎระเบียบใหม่อาจขัดต่อข้อตกลงการค้าที่มีอยู่",melanggar,"Regulasi baru mungkin melanggar perjanjian perdagangan yang ada."
contrive,"The engineer contrived an ingenious solution to the design problem.",고안하다,"엔지니어는 설계 문제에 대한 기발한 해결책을 고안했다.",考案する,"エンジニアは設計問題に対する巧妙な解決策を考案した。",设计,"工程师设计了一个巧妙的解决方案来解决设计问题。",idear,"El ingeniero ideó una solución ingeniosa al problema de diseño.",nghĩ ra,"Kỹ sư đã nghĩ ra một giải pháp khéo léo cho vấn đề thiết kế.",ประดิษฐ์,"วิศวกรประดิษฐ์วิธีแก้ปัญหาที่ชาญฉลาดสำหรับปัญหาการออกแบบ",merancang,"Insinyur merancang solusi cerdik untuk masalah desain."
cordial,"Relations between the two departments have always been cordial.",우호적인,"두 부서 간의 관계는 항상 우호적이었다.",友好的な,"二つの部門の関係は常に友好的であった。",友好的,"两个部门之间的关系一直很友好。",cordial,"Las relaciones entre los dos departamentos siempre han sido cordiales.",thân thiện,"Mối quan hệ giữa hai bộ phận luôn thân thiện.",เป็นมิตร,"ความสัมพันธ์ระหว่างสองแผนกเป็นมิตรเสมอ",ramah,"Hubungan antara dua departemen selalu ramah."
corrode,"Acid rain can corrode the structural integrity of buildings.",부식시키다,"산성비는 건물의 구조적 완전성을 부식시킬 수 있다.",腐食させる,"酸性雨は建物の構造的完全性を腐食させることがある。",腐蚀,"酸雨会腐蚀建筑物的结构完整性。",corroer,"La lluvia ácida puede corroer la integridad estructural de los edificios.",ăn mòn,"Mưa axit có thể ăn mòn tính toàn vẹn cấu trúc của các tòa nhà.",กัดกร่อน,"ฝนกรดสามารถกัดกร่อนความสมบูรณ์ของโครงสร้างอาคาร",mengkorosi,"Hujan asam dapat mengkorosi integritas struktural bangunan."
cosmopolitan,"London is widely regarded as a cosmopolitan city with diverse cultures.",국제적인,"런던은 다양한 문화를 가진 국제적인 도시로 널리 인식되고 있다.",国際的な,"ロンドンは多様な文化を持つ国際的な都市として広く認められている。",国际化的,"伦敦被广泛视为一个拥有多元文化的国际化城市。",cosmopolita,"Londres es ampliamente considerada como una ciudad cosmopolita con culturas diversas.",quốc tế,"London được coi là thành phố quốc tế với các nền văn hóa đa dạng.",สากล,"ลอนดอนถูกมองว่าเป็นเมืองสากลที่มีวัฒนธรรมหลากหลาย",kosmopolitan,"London secara luas dianggap sebagai kota kosmopolitan dengan budaya yang beragam."
